char,minx,maxx,miny,maxy,text_id,page
t,162.07,164.85,650.6819999999999,660.6819999999999,15,1
e,164.85000000000002,170.41000000000003,650.6819999999999,660.6819999999999,15,1
x,170.41000000000003,175.41000000000003,650.6819999999999,660.6819999999999,15,1
t,175.41000000000003,178.19000000000003,650.6819999999999,660.6819999999999,15,1
.,178.19,180.97,650.6819999999999,660.6819999999999,15,1
 ,180.97000000000003,183.75000000000003,650.6819999999999,660.6819999999999,15,1
A,183.75,190.42,650.6819999999999,660.6819999999999,15,1
n,190.42000000000002,195.98000000000002,650.6819999999999,660.6819999999999,15,1
d,195.98000000000002,201.54000000000002,650.6819999999999,660.6819999999999,15,1
 ,201.54000000000002,204.32000000000002,650.6819999999999,660.6819999999999,15,1
m,204.32000000000002,212.65000000000003,650.6819999999999,660.6819999999999,15,1
o,212.65000000000003,218.21000000000004,650.6819999999999,660.6819999999999,15,1
r,218.21000000000004,221.54000000000005,650.6819999999999,660.6819999999999,15,1
e,221.54000000000005,227.10000000000005,650.6819999999999,660.6819999999999,15,1
 ,227.10000000000005,229.88000000000005,650.6819999999999,660.6819999999999,15,1
t,229.88000000000005,232.66000000000005,650.6819999999999,660.6819999999999,15,1
e,232.66000000000005,238.22000000000006,650.6819999999999,660.6819999999999,15,1
x,238.22000000000006,243.22000000000006,650.6819999999999,660.6819999999999,15,1
t,243.22000000000006,246.00000000000006,650.6819999999999,660.6819999999999,15,1
.,246.00000000000006,248.78000000000006,650.6819999999999,660.6819999999999,15,1
 ,248.78000000000006,251.56000000000006,650.6819999999999,660.6819999999999,15,1
A,251.56000000000006,258.2300000000001,650.6819999999999,660.6819999999999,15,1
n,258.23,263.79,650.6819999999999,660.6819999999999,15,1
d,263.7900000000001,269.3500000000001,650.6819999999999,660.6819999999999,15,1
 ,269.35,272.13,650.6819999999999,660.6819999999999,15,1
m,272.13000000000005,280.46000000000004,650.6819999999999,660.6819999999999,15,1
o,280.46000000000004,286.02000000000004,650.6819999999999,660.6819999999999,15,1
r,286.0200000000001,289.3500000000001,650.6819999999999,660.6819999999999,15,1
e,289.3500000000001,294.9100000000001,650.6819999999999,660.6819999999999,15,1
 ,294.9100000000001,297.69000000000005,650.6819999999999,660.6819999999999,15,1
t,297.69000000000005,300.47,650.6819999999999,660.6819999999999,15,1
e,300.4700000000001,306.0300000000001,650.6819999999999,660.6819999999999,15,1
x,306.0300000000001,311.0300000000001,650.6819999999999,660.6819999999999,15,1
t,311.0300000000001,313.81000000000006,650.6819999999999,660.6819999999999,15,1
.,313.81000000000006,316.59000000000003,650.6819999999999,660.6819999999999,15,1
 ,316.5900000000001,319.37000000000006,650.6819999999999,660.6819999999999,15,1
A,319.3700000000001,326.04000000000013,650.6819999999999,660.6819999999999,15,1
n,326.0400000000001,331.6000000000001,650.6819999999999,660.6819999999999,15,1
d,331.6000000000001,337.1600000000001,650.6819999999999,660.6819999999999,15,1
 ,337.1600000000001,339.94000000000005,650.6819999999999,660.6819999999999,15,1
m,339.94000000000005,348.27000000000004,650.6819999999999,660.6819999999999,15,1
o,348.27000000000004,353.83000000000004,650.6819999999999,660.6819999999999,15,1
r,353.83000000000004,357.16,650.6819999999999,660.6819999999999,15,1
e,357.16,362.72,650.6819999999999,660.6819999999999,15,1
 ,362.72,365.5,650.6819999999999,660.6819999999999,15,1
t,365.5,368.28,650.6819999999999,660.6819999999999,15,1
e,368.28,373.84,650.6819999999999,660.6819999999999,15,1
x,373.84,378.84,650.6819999999999,660.6819999999999,15,1
t,378.84,381.61999999999995,650.6819999999999,660.6819999999999,15,1
.,381.61999999999995,384.3999999999999,650.6819999999999,660.6819999999999,15,1
 ,384.3999999999999,387.1799999999999,650.6819999999999,660.6819999999999,15,1
 ,69.25,72.03,638.7299999999999,648.7299999999999,16,1
B,72.03,78.7,638.7299999999999,648.7299999999999,16,1
o,78.7,84.26,638.7299999999999,648.7299999999999,16,1
r,84.26,87.59,638.7299999999999,648.7299999999999,16,1
i,87.59,89.81,638.7299999999999,648.7299999999999,16,1
n,89.81,95.37,638.7299999999999,648.7299999999999,16,1
g,95.37,100.93,638.7299999999999,648.7299999999999,16,1
.,100.93,103.71000000000001,638.7299999999999,648.7299999999999,16,1
 ,103.71000000000001,106.49000000000001,638.7299999999999,648.7299999999999,16,1
 ,106.49000000000001,109.27000000000001,638.7299999999999,648.7299999999999,16,1
M,109.27000000000001,117.60000000000001,638.7299999999999,648.7299999999999,16,1
o,117.6,123.16,638.7299999999999,648.7299999999999,16,1
r,123.16,126.49,638.7299999999999,648.7299999999999,16,1
e,126.49000000000001,132.05,638.7299999999999,648.7299999999999,16,1
",",132.05,134.83,638.7299999999999,648.7299999999999,16,1
 ,134.82999999999998,137.60999999999999,638.7299999999999,648.7299999999999,16,1
a,137.61,143.17000000000002,638.7299999999999,648.7299999999999,16,1
 ,143.17000000000002,145.95000000000002,638.7299999999999,648.7299999999999,16,1
l,145.95,148.17,638.7299999999999,648.7299999999999,16,1
i,148.17000000000002,150.39000000000001,638.7299999999999,648.7299999999999,16,1
t,150.39,153.17,638.7299999999999,648.7299999999999,16,1
t,153.17000000000002,155.95000000000002,638.7299999999999,648.7299999999999,16,1
l,155.95,158.17,638.7299999999999,648.7299999999999,16,1
e,158.17000000000002,163.73000000000002,638.7299999999999,648.7299999999999,16,1
 ,163.73000000000002,166.51000000000002,638.7299999999999,648.7299999999999,16,1
m,166.51,174.84,638.7299999999999,648.7299999999999,16,1
o,174.84,180.4,638.7299999999999,648.7299999999999,16,1
r,180.4,183.73000000000002,638.7299999999999,648.7299999999999,16,1
e,183.73000000000002,189.29000000000002,638.7299999999999,648.7299999999999,16,1
 ,189.29000000000002,192.07000000000002,638.7299999999999,648.7299999999999,16,1
t,192.07,194.85,638.7299999999999,648.7299999999999,16,1
e,194.85000000000002,200.41000000000003,638.7299999999999,648.7299999999999,16,1
x,200.41,205.41,638.7299999999999,648.7299999999999,16,1
t,205.41,208.19,638.7299999999999,648.7299999999999,16,1
.,208.19,210.97,638.7299999999999,648.7299999999999,16,1
 ,210.97,213.75,638.7299999999999,648.7299999999999,16,1
T,213.75,219.86,638.7299999999999,648.7299999999999,16,1
h,219.86,225.42000000000002,638.7299999999999,648.7299999999999,16,1
e,225.42000000000002,230.98000000000002,638.7299999999999,648.7299999999999,16,1
 ,230.98000000000002,233.76000000000002,638.7299999999999,648.7299999999999,16,1
e,233.76000000000002,239.32000000000002,638.7299999999999,648.7299999999999,16,1
n,239.32000000000002,244.88000000000002,638.7299999999999,648.7299999999999,16,1
d,244.88000000000002,250.44000000000003,638.7299999999999,648.7299999999999,16,1
",",250.44000000000003,253.22000000000003,638.7299999999999,648.7299999999999,16,1
 ,253.22000000000003,256.0,638.7299999999999,648.7299999999999,16,1
a,256.0,261.56,638.7299999999999,648.7299999999999,16,1
n,261.56000000000006,267.12000000000006,638.7299999999999,648.7299999999999,16,1
d,267.12,272.68,638.7299999999999,648.7299999999999,16,1
 ,272.68000000000006,275.46000000000004,638.7299999999999,648.7299999999999,16,1
j,275.46000000000004,277.68000000000006,638.7299999999999,648.7299999999999,16,1
u,277.68000000000006,283.24000000000007,638.7299999999999,648.7299999999999,16,1
s,283.24,288.24,638.7299999999999,648.7299999999999,16,1
t,288.24,291.02,638.7299999999999,648.7299999999999,16,1
 ,291.02000000000004,293.8,638.7299999999999,648.7299999999999,16,1
a,293.80000000000007,299.36000000000007,638.7299999999999,648.7299999999999,16,1
s,299.36,304.36,638.7299999999999,648.7299999999999,16,1
 ,304.36,307.14,638.7299999999999,648.7299999999999,16,1
w,307.14000000000004,314.36000000000007,638.7299999999999,648.7299999999999,16,1
e,314.36,319.92,638.7299999999999,648.7299999999999,16,1
l,319.9200000000001,322.1400000000001,638.7299999999999,648.7299999999999,16,1
l,322.14000000000004,324.36000000000007,638.7299999999999,648.7299999999999,16,1
.,324.36,327.14,638.7299999999999,648.7299999999999,16,1
 ,327.14000000000004,329.92,638.7299999999999,648.7299999999999,16,1
